species_id,version_id,language_id,flavor_text
73,25,6,"Tentoxa hat große, rote Kugeln auf seinem Kopf.
Sie glühen auf, bevor sie seine Gegner mit Ultraschall
erschüttern. Ein Ausbruch dieses Pokémon erzeugt
starke Wellen in seiner Umgebung."
73,25,7,"Tentacruel tiene unas enormes esferas rojas en la cabeza, que
brillan antes de lanzar una descarga ultrasónica a lo que le
rodea. Este estallido crea unas olas tremendas a su alrededor."
73,25,8,"Tentacruel ha due grandi sfere rosse sulla testa.
Le sfere brillano prima di emettere potenti ultrasuoni.
Gli attacchi di questo Pokémon creano onde impetuose
nei dintorni."
73,25,9,"Tentacruel has large red orbs on its head. The orbs glow
before lashing the vicinity with a harsh ultrasonic blast.
This Pokémon’s outburst creates rough waves around it."
73,25,11,"頭の　赤い　玉が　光るとき　激しい
超音波が　あたりに　発射　される。
そのとき　海面が　激しく　波打つという。"
73,26,1,"じゆうに　のびちぢ する　しょくしゅで　えものを
からめとり　もうどくを　あたえて　よわらせる。
いっぺんに　８０ぴきの　えものを　つかまえるぞ。"
73,26,3,"자유롭게 늘었다 줄었다 하는 촉수로 먹이를
휘감아 맹독을 주입해 약하게 만든다.
한 번에 80마리의 먹이를 잡는다."
73,26,5,"Les tentacules de Tentacruel peuvent s’allonger et se rétracter
à volonté. Il serre sa proie dans ses tentacules et l’affaiblit
en lui injectant une toxine. Il peut attraper jusqu’à 80 proies
en même temps."
73,26,6,"Tentoxa besitzt Tentakel, die es jederzeit ausfahren und
einziehen kann. Es fängt damit Beute und schwächt diese,
indem es ihr ein starkes Gift verabreicht. Es kann bis zu
80 Opfer gleichzeitig fangen."
73,26,7,"Tentacruel tiene unos tentáculos que puede alargar o acortar.
Los usa para atrapar a su presa y debilitarla mediante una
sustancia muy tóxica. Puede llegar a atrapar hasta a 80 presas
a la vez."
73,26,8,"Tentacruel è dotato di tentacoli che si allungano e accorciano
in base alle sue esigenze. Intrappola la preda con i tentacoli
e la indebolisce con un potente veleno. Riesce a catturare
fino a 80 prede contemporaneamente."
73,26,9,"Tentacruel has tentacles that can be freely elongated
and shortened at will. It ensnares prey with its tentacles
and weakens the prey by dosing it with a harsh toxin.
It can catch up to 80 prey at the same time."
73,26,11,"自由に　伸び縮 する　触手で　獲物を
絡め取り　猛毒を　与えて　弱らせる。
いっぺんに　８０匹の　獲物を　捕まえるぞ。"
73,28,1,"まれに　たいりょうはっせい　すると
あたりの　うみから　さかなポケモンが
いっさい　いなくなってしまう。"
73,28,3,"드물게 대량 발생하면
주변 바다에서 물고기포켓몬이
모두 사라져 버리고 만다."
73,28,4,"罕見地大量出現時，
周圍海域的魚寶可夢
會一隻不剩地全部消失。"
73,28,5,"Il arrive qu’une foule de Tentacruel se regroupe
en masse dans la mer. Lorsque cela arrive, tous
les Pokémon poissons alentour disparaissent."
73,28,6,"In äußerst seltenen Fällen bilden sie einen
Schwarm und rotten alle Fisch-Pokémon
in der näheren Umgebung aus."
73,28,7,"En ocasiones, los Tentacruel se concentran en
grandes bancos. Si eso ocurre, los Pokémon pez
de su alrededor desaparecen sin dejar rastro."
73,28,8,"Accade di rado, ma una comparsa massiccia
di Tentacruel può far piazza pulita di tutti
i Pokémon acquatici nel mare circostante."
73,28,9,"Although these Pokémon are rare, when a large
outbreak of them occurs, all fish Pokémon
disappear from the surrounding sea."
73,28,11,"まれに　大量発生　すると
あたりの　海から　さかなポケモンが
一切　いなくなってしまう。"
73,28,12,"很罕见地大量出现时，
周围海域的鱼宝可梦
会变得一只都不剩。"
73,29,1,"あかい　たまから　ちょうおんぱを
はっせいさせ　えものを　よわらせると
８０ぽんの　しょくしゅを　まきつける。"
73,29,3,"붉은 구슬로 초음파를 발생시켜
먹이가 약해지면
80개의 촉수로 휘감는다."
73,29,4,"會從紅色珠子中發出超音波，
使獵物變得虛弱，
然後用８０根觸手纏住獵物。"
73,29,5,"Il émet des ultrasons par ses globes rouges afin
d’affaiblir ses proies, puis les enserre de ses
80 tentacules."
73,29,6,"Mit Ultraschallwellen aus seinen roten Kugeln
schwächt es zunächst seine Beute, um sie dann
mit seinen 80 Tentakeln fest zu umwickeln."
73,29,7,"Emite ondas ultrasónicas por sus esferas rojas
que inmovilizan a su presa para luego proceder
a rodearla con sus 80 tentáculos."
73,29,8,"Indebolisce la preda emettendo ultrasuoni
dalle sfere rosse per poi avvolgerla con i suoi
80 tentacoli."
73,29,9,"It fires off ultrasonic waves from its red orbs
to weaken its prey, and then it wraps them up
in its 80 tentacles."
73,29,11,"赤い　玉から　超音波を
発生させ　獲物を　弱らせると
８０本の　触手を　巻きつける。"
73,29,12,"从红色珠子中发出超音波
使猎物变得虚弱后，
就会用８０根触手缠住对手。"
74,1,9,"Found in fields
and mountains.
Mistaking themfor boulders,
people often step
or trip on them."
74,2,9,"Found in fields
and mountains.
Mistaking themfor boulders,
people often step
or trip on them."
74,3,9,"Commonly found
near mountain
trails, etc.If you step on
one by accident,
it gets angry."
74,4,9,"Most people may
not notice, but
a closer lookshould reveal that
there are many
GEODUDE around."
74,5,9,"It uses its arms
to steadily climb
steep mountainpaths. It swings
its fists around
if angered."
74,6,9,"Proud of their
sturdy bodies,
they bash againsteach other in a
contest to prove
whose is harder."
74,7,9,"The longer a GEODUDE lives, the more
its edges are chipped and worn away,
making it more rounded in appearance.However, this POKéMON’s heart will
remain hard, craggy, and rough always."
74,8,9,"When GEODUDE sleeps deeply, it buries
itself halfway into the ground.
It will not awaken even if hikers stepon it unwittingly.
In the morning, this POKéMON rolls
downhill in search of food."
74,9,9,"It climbs mountain paths using only the
power of its arms. Because they look just
like boulders lining paths, hikers may step
on them without noticing."
74,10,9,"Its round form makes it easy to pick up.
Some people have used them to hurl
at each other in a snowball fight."
74,11,9,"Found in fields and mountains. Mistaking
them for boulders, people often step or
trip on them."
74,12,9,"Many live on mountain trails
and remain half buried while
keeping an eye on climbers."
74,13,9,"It is impossible to distinguish from
rocks. It slams against others in
contests of hardness."
74,14,9,"At rest, it looks just like a rock.
Carelessly stepping on it will make
it swing its fists angrily."
74,15,9,"Most people may not notice,
but a closer look should reveal that
there are many GEODUDE around."
74,16,9,"It uses its arms to steadily climb
steep mountain paths. It swings
its fists around if angered."
74,17,5,"Au repos, rien ne le distingue d’un
vulgaire caillou. Malheur à ceux qui
lui marchent dessus par mégarde!"
74,17,9,"At rest, it looks just like a rock.
Carelessly stepping on it will make
it swing its fists angrily."
74,18,5,"Au repos, rien ne le distingue d’un
vulgaire caillou. Malheur à ceux qui
lui marchent dessus par mégarde!"
74,18,9,"At rest, it looks just like a rock.
Carelessly stepping on it will make
it swing its fists angrily."
74,21,9,"At rest, it looks just like a rock.
Carelessly stepping on it will make
it swing its fists angrily."
74,22,9,"At rest, it looks just like a rock.
Carelessly stepping on it will make
it swing its fists angrily."
74,23,1,"そうげんや　やまに　せいそくする。
いしころに　にていて　きがつかずに
ふんだり　つまずいたり　してしまう。"
74,23,3,"초원이나 산에 서식한다.
돌멩이와 닮은 탓에 알아채지 못하고
밟거나 발이 걸려 넘어지기도 한다."
74,23,5,"Il vit dans les plaines ou les montagnes.
On le confond souvent avec un petit caillou."
74,23,6,"Wanderer stolpern in den Bergen häufig über dieses
Pokémon, da es wie ein Stein aussieht."
74,23,7,"Aparecen en llanos y montañas. Como parecen rocas,
la gente se tropieza con ellos o los pisa."
74,23,8,"Si trova nei campi e in montagna. Se confuso con
una roccia, può succedere di inciamparvi."
74,23,9,"Found in fields and mountains. Mistaking them for
boulders, people often step or trip on them."
74,23,11,"草原や　山に　生息する。
石ころに　似ていて　気がつかず
踏んだり　つまずいたりしてしまう。"
74,24,1,"いしころと　みわけが　つかない。
がんじょうな　からだを　なかまと
ぶつけあい　かたさを　きそいあう。"
74,24,3,"돌멩이와 구별되지 않는다.
튼튼한 몸을 동료와
서로 부딪쳐서 단단함을 겨룬다."
74,24,5,"Son corps se fond dans la roche. Les Pokémon
de cette espèce se bousculent au cours d’épreuves
de force."
74,24,6,"Man kann es nicht von Felsbrocken unterscheiden.
Es rempelt andere an, um sich zu beweisen."
74,24,7,"Es imposible distinguirlos de las rocas. Para probar su
dureza, chocan entre sí en duelo."
74,24,8,"È impossibile distinguerlo dalle rocce. Si scaglia
contro gli altri per vedere chi è più duro."
74,24,9,"It is impossible to distinguish from rocks. It slams
against others in contests of hardness."
74,24,11,"石ころと　見分けが　つかない。
頑丈な　体を　仲間と　ぶつけ合い
硬さを　競い合う。"
74,25,1,"ながいきの　イシツブテほど　からだの　かどは
けずれ　まるくなっていくが　きもちは　いつまでも
ごつごつ　とがって　あらあらしいのだ。"
74,25,3,"오래 산 꼬마돌일수록 몸의 모난 부분이
깎여 둥그렇게 되지만 마음은 언제까지나
울퉁불퉁 뾰족하고 거칠다."
74,25,5,"Lorsqu’un Racaillou prend de l’âge, ses bords s’ébrèchent
et s’usent, ce qui lui donne une apparence plus ronde.
Cependant, le cœur de ce Pokémon reste dur, rocailleux
et rugueux."
74,25,6,"Je länger ein Kleinstein lebt, desto mehr wird seine raue
Oberfläche abgeschliffen, sodass es runder wird. Das Herz
dieses Pokémon bleibt aber für immer versteinert, hart und rau."
74,25,7,"Cuanto más larga es la vida de Geodude, mayor es el desgaste
y la erosión que sufre, y más redondeada la forma que va
adquiriendo. Sin embargo, el corazón permanece siempre duro,
rocoso y tosco."
74,25,8,"Col passare del tempo, i profili di Geodude diventano
sempre più levigati, rendendolo più tondeggiante.
Tuttavia il cuore di questo Pokémon rimane sempre duro,
ruvido e roccioso."
74,25,9,"The longer a Geodude lives, the more its edges are chipped
and worn away, making it more rounded in appearance.
However, this Pokémon’s heart will remain hard, craggy,
and rough always."
74,25,11,"長生きの　イシツブテほど　体の　角は
削れ　丸くなっていくが　気持ちは　いつまでも
ごつごつ　とがって　荒々しいのだ。"
74,26,1,"じめんに　はんぶん　うまり　ぐっすり　ねむる。
とざんしゃに　ふまれても　まったく　おきないよ。
あさ　エサを　さがして　さかを　ころがりおちる。"
74,26,3,"땅에 반쯤 박혀서 푹 잠잔다.
등산 중인 사람에게 밟혀도 전혀 깨지 않는다.
아침에 먹이를 찾아 언덕을 굴러 내려온다."
74,26,5,"Pour dormir profondément, Racaillou s’enterre à moitié
dans le sol. Il ne se réveille pas, même si des randonneurs
lui marchent dessus. Au petit matin, ce Pokémon roule en
contrebas en quête de nourriture."
74,26,6,"Wenn Kleinstein tief und fest schläft, gräbt es sich selbst
zur Hälfte im Boden ein. Selbst wenn Wanderer versehentlich
auf Kleinstein treten, wacht es nicht auf. Am Morgen rollt es
auf der Suche nach Nahrung den Berg herunter."
74,26,7,"Cuando Geodude duerme profundamente, se entierra a
medias en el suelo y no se despierta ni aunque lo pisen sin
querer. Por la mañana, se dedica a buscar comida rodando
ladera abajo."
74,26,8,"Quando Geodude dorme profondamente si nasconde
parzialmente nel terreno. Non si sveglia neanche se i passanti
lo calpestano involontariamente. La mattina questo Pokémon
rotola a valle in cerca di cibo."
74,26,9,"When Geodude sleeps deeply, it buries itself halfway into the
ground. It will not awaken even if hikers step on it unwittingly.
In the morning, this Pokémon rolls downhill in search of food."
74,26,11,"地面に　半分　埋まり　ぐっすり　眠る。
登山者に　踏まれても　まったく　起きないよ。
朝　エサを　探して　坂を　転がり落ちる。"
74,28,1,"そこらのみちばたに　いくらでも　いる。
ヒマな　がくしゃが　かぞえてみたら
１つのどうろに　１００ぴき　いた。"
74,28,3,"길가에서 흔히 볼 수 있다.
한가한 학자가 세어봤더니
하나의 도로에 100마리가 있었다."
74,28,4,"在路邊隨處可見。
有空的學者試著數了一下，
光是１條路上就有１００隻。"
74,28,5,"On en trouve en masse sur le bas-côté des
routes. Un universitaire qui s’ennuyait en a
dénombré une centaine sur la même route."
74,28,6,"Man findet sie in rauen Mengen am Straßenrand.
Ein Forscher hat in seiner Freizeit auf einer
Straße einmal 100 Exemplare gezählt."
74,28,7,"Se encuentran en masa en las cunetas de los
caminos. Un investigador con mucho tiempo libre
llegó a contar una vez una centena de Geodude."
74,28,8,"Se ne trovano spesso in gran numero ai lati delle
strade. Uno studioso senza nulla di meglio da
fare ne ha contati 100 in un certo percorso."
74,28,9,"There are plenty of them to be found along any
road. A scholar with too much free time once
counted a hundred of them along a single route."
74,28,11,"そこらの道端に　いくらでも　いる。
ヒマな　学者が　数えてみたら
１つの道路に　１００匹　いた。"
74,28,12,"那儿的路边要多少有多少。
有空的学者试着数了数，
１条路上有１００只。"
74,29,1,"ながく　いきた　イシツブテは　かどが
とれて　まんまる。　せいかくも　とても
おちついていて　おだやか　なのだ。"
74,29,3,"오래 산 꼬마돌은 모가 없이
동그랗다. 성격도 매우
차분하고 온화하다."
74,29,4,"活得久的小拳石身上的稜角
會被磨平而變得圓滾滾的，
性格也會變得穩重而隨和。"
74,29,5,"Les aspérités de Racaillou s’adoucissent au fil
des années, tout comme sa personnalité.
Il devient tout lisse, tout rond, et tout calme."
74,29,6,"Mit dem Alter verliert es zunehmend seine
Kantigkeit, bis es vollkommen rund und auch
charakterlich immer ausgeglichener wird."
74,29,7,"Con la edad, su temperamento se amansa y su
cuerpo se va alisando hasta adquirir una forma
completamente redonda."
74,29,8,"Col passare degli anni le asperità del suo corpo
vengono levigate, rendendolo perfettamente
rotondo, e il suo carattere si fa più tranquillo."
74,29,9,"Geodude that have lived a long life have had all
their edges smoothed out until they’re totally
round. They also have a calm, quiet disposition."
74,29,11,"長く　生きた　イシツブテは　角が
とれて　まんまる。　性格も　とても
落ち着いていて　穏やか　なのだ。"
74,29,12,"活了很久的小拳石在身上的角
被磨平后会变得圆滚滚的。
性格也非常的冷静平稳。"
75,1,9,"Rolls down slopes
to move. It rolls
over any obstaclewithout slowing
or changing its
direction."
75,2,9,"Rolls down slopes
to move. It rolls
over any obstaclewithout slowing
or changing its
direction."
75,3,9,"Often seen rolling
down mountain
trails. Obstaclesare just things to
roll straight
over, not avoid."
75,4,9,"With a free and
uncaring nature,
it doesn't mind ifpieces break off
while it rolls
down mountains."
75,5,9,"A slow walker, it
rolls to move. It
pays no attentionto any object that
happens to be in
its path."
75,6,9,"It travels by rol­
ling on mountain
paths. If it gainstoo much speed, it
stops by running
into huge rocks."
75,7,9,"GRAVELER grows by feeding on rocks.
Apparently, it prefers to eat rocks
that are covered in moss.This POKéMON eats its way through
a ton of rocks on a daily basis."
75,8,9,"Rocks are GRAVELER’s favorite food.
This POKéMON will climb a mountain from
the base to the summit, crunchinglyfeasting on rocks all the while.
Upon reaching the peak, it rolls back
down to the bottom."
75,9,9,"They descend from mountains by tumbling
down steep slopes. They are so brutal,
they smash aside obstructing trees and
massive boulders with thunderous tackles."
75,10,9,"Be careful while hiking on mountain trails.
GRAVELER may come rolling down the path
without slowing."
75,11,9,"Rolls down slopes to move. It rolls over
any obstacle without slowing or changing
its direction."
75,12,9,"GRAVELER make their homes on
sheer cliff faces by gouging out
numerous horizontal holes."
75,13,9,"It tumbles down slopes, heedless
of any body parts chipping off.
It eats a ton of rocks daily."
75,14,9,"It rolls on mountain paths to move.
Once it builds momentum, no Pokémon
can stop it without difficulty."
75,15,9,"With a free and uncaring nature,
it doesn’t mind if pieces break off
while it rolls down mountains."
75,16,9,"A slow walker, it rolls to move. It
pays no attention to any object that
happens to be in its path."
75,17,5,"Il dévale les montagnes pour se
déplacer. Une fois qu’il a pris tout
son élan, dur dur de l’arrêter!"
75,17,9,"It rolls on mountain paths to move.
Once it builds momentum, no Pokémon
can stop it without difficulty."
75,18,5,"Il dévale les montagnes pour se
déplacer. Une fois qu’il a pris tout
son élan, dur dur de l’arrêter!"
75,18,9,"It rolls on mountain paths to move.
Once it builds momentum, no Pokémon
can stop it without difficulty."
75,21,9,"It rolls on mountain paths to move.
Once it builds momentum, no Pokémon
can stop it without difficulty."
75,22,9,"It rolls on mountain paths to move.
Once it builds momentum, no Pokémon
can stop it without difficulty."
75,23,1,"やまから　ころがり　おちるとき
からだの　あちこちが　とれても
きにしない　ごうかいな　せいかく。"
75,23,3,"산에서 굴러 떨어질 때
몸의 여기저기가 부서져도
신경 쓰지 않는 호쾌한 성격이다."
75,23,5,"D’une nature téméraire, il se moque de perdre des
parties de son corps quand il dévale les pentes."
75,23,6,"Es ist ihm völlig gleichgültig, wenn Stücke aus ihm
herausbrechen, während es Berge hinabrollt."
75,23,7,"De naturaleza descuidada y libre, no le importa
dañarse cuando baja rodando montañas."
75,23,8,"Di natura libera e incurante, non si preoccupa se
perde dei pezzi mentre si rotola giù dai monti."
75,23,9,"With a free and uncaring nature, it doesn’t mind
if pieces break off while it rolls down mountains."
75,23,11,"山から　転がり　落ちるとき
体の　あちこちが　取れても
気にしない　豪快な　性格。"
75,24,1,"さかみちを　ころがりながら　いどう。
じゃまな　ものは　どんどん
おしつぶして　すすんでいく。"
75,24,3,"언덕을 굴러서 이동한다.
방해물은 마구
짓누르며 나아간다."
75,24,5,"Pour se déplacer, il dégringole le long des pentes.
Il pulvérise tous les obstacles qui se trouvent sur
son passage."
75,24,6,"Dieses Pokémon bewegt sich nur rollend fort.
Kein Hindernis kann es vom Kurs abbringen."
75,24,7,"Se mueve rodando cuesta abajo y sobre cualquier
obstáculo, sin frenar ni cambiar de dirección."
75,24,8,"Si lancia in discesa, rotolando su ogni ostacolo
senza frenare o mutare direzione."
75,24,9,"Rolls down slopes to move. It rolls over any
obstacle without slowing or changing its direction."
75,24,11,"坂道を　転がりながら　移動。
邪魔な　ものは　どんどん
押しつぶして　進んでいく。"
75,25,1,"いわを　たべて　せいちょうする　ポケモンだ。
コケの　ついた　いわの　ほうが　すき　らしい。
１にちに　１トンの　いわを　たべてしまうぞ。"
75,25,3,"바위를 먹고 성장하는 포켓몬이다.
이끼가 낀 바위를 좋아하는 것 같다.
하루에 1톤의 바위를 먹어버린다."
75,25,5,"Gravalanch grandit en se nourrissant de cailloux.
Apparemment, il a une préférence pour les cailloux recouverts
de mousse. En moyenne, il mange une tonne de rochers
par jour."
75,25,6,"Georok wächst, indem es sich von Steinen ernährt. Am liebsten
mag es Steine, die mit Moos überzogen sind. Dieses Pokémon
frisst sich täglich durch eine riesige Menge von Steinen."
75,25,7,"Graveler crece alimentándose a base de piedras. Y, según
parece, las prefiere cubiertas de musgo. Cada día se abre
camino comiéndose una tonelada de rocas."
75,25,8,"Graveler si ciba di rocce. Pare che preferisca quelle
ricoperte di muschio. Questo Pokémon mangia ogni giorno
dieci quintali di pietre."
75,25,9,"Graveler grows by feeding on rocks. Apparently, it prefers to
eat rocks that are covered in moss. This Pokémon eats its way
through a ton of rocks on a daily basis."
75,25,11,"岩を　食べて　成長する　ポケモンだ。
コケの　ついた　岩の　ほうが　好き　らしい。
１日に　１トンの　岩を　食べてしまうぞ。"
75,26,1,"やまの　ふもとから　さんちょうまで　のぼる
あいだに　だいすきな　いわを　ガリガリ　たべる。
ちょうじょうに　つくと　また　ころがりおちる。"
75,26,3,"산기슭부터 산 정상까지 올라가는
동안 매우 좋아하는 바위를 으득으득 먹는다.
정상에 도달하면 다시 굴러 내려온다."
75,26,5,"La nourriture préférée de Gravalanch est la roche.
Ce Pokémon escalade parfois les montagnes, dévorant
les rochers sur son passage. Une fois au sommet,
il se laisse rouler jusqu’en bas."
75,26,6,"Steine sind Georoks Lieblingsspeise. Dieses Pokémon klettert
vom Fuße eines Berges zu seinem Gipfel empor und zermalmt
dabei das Gestein. Wenn es den Gipfel erreicht hat, rollt es
wieder herunter."
75,26,7,"Las piedras son la comida preferida de Graveler. Este
Pokémon sube a la cima de las montañas devorando todas
las rocas que va encontrando a su paso. Una vez que alcanza
la cumbre, baja rodando hasta la falda."
75,26,8,"Il cibo preferito da Graveler sono le rocce. Infatti è capace
di risalire un monte dalla base alla cima, sgranocchiando rocce
tutto il tempo. Una volta raggiunta la cima, si lancia in discesa
rotolando."
75,26,9,"Rocks are Graveler’s favorite food. This Pokémon will climb a
mountain from the base to the summit, crunchingly feasting on
rocks all the while. Upon reaching the peak, it rolls back down
to the bottom."
75,26,11,"山の　ふもとから　山頂まで　登る
間に　大好きな　岩を　ガリガリ　食べる。
頂上に　着くと　また　転がり落ちる。"
75,28,1,"あしが　のろいので　からだを　まるめ
ころがって　いどう。　いきおいづくと
じそくは　１００キロを　こえる。"
75,28,3,"발이 둔해서 몸을 둥글게 말아
굴러서 이동한다. 기세가 더해지면
시속 100km를 넘는다."
75,28,4,"因腿腳笨拙而把身體蜷成一團
翻滾著移動。滾出勢頭來的話，
時速能超過１００公里。"
75,28,5,"Ses jambes sont faibles, aussi se déplace-t-il
en se roulant en boule. Il peut ainsi rouler
jusqu’à 100 km/h."
75,28,6,"Da sich seine Beine nicht zum Gehen eignen,
bewegt es sich rollend fort. Kommt es richtig
in Fahrt, erreicht es dabei bis zu 100 km/h."
75,28,7,"Se desplaza rodando, pues a pie va muy
despacio. Si toma carrerilla, puede superar los
100 km/h."
75,28,8,"È molto lento nel camminare e si sposta
rotolando. Se acquista velocità, può superare
i 100 km/h."
75,28,9,"This slow-footed Pokémon moves by curling up
and rolling instead of walking. With enough
momentum, its speed can exceed 60 mph."
75,28,11,"足が　のろいので　身体を　丸め
転がって　移動。　勢いづくと
時速は　１００キロを　超える。"
75,28,12,"因腿脚笨拙而把身体蜷成一团
翻滚着移动。蓄势而发的话，
时速能超过１００千米。"
75,29,1,"がけを　のぼり　さんちょうを　めざす。
てっぺんに　つくなり　すぐに　きた
やまみちを　ころがり　おちていく。"
75,29,3,"정상을 목표로 절벽을 오른다.
정상에 도착하면 곧바로
올라온 산길을 굴러 내려간다."
75,29,4,"會爬上山崖朝山頂前進，
一到達山頂就會馬上沿著
來時的山路滾下去。"
75,29,5,"Il escalade les falaises pour en atteindre les
sommets. Une fois tout en haut, il se laisse
rouler par le chemin d’où il est arrivé."
75,29,6,"Es klettert Berghänge bis zum Gipfel empor.
Einmal oben angekommen, rollt es über den
Bergpfad sogleich wieder hinunter."
75,29,7,"Escala los riscos de las montañas y, una vez
alcanzada la cima, desciende rodando por los
senderos."
75,29,8,"Scala le pareti scoscese delle montagne
e, una volta raggiunta la vetta, rotola
giù lungo lo stesso percorso."
75,29,9,"It climbs up cliffs as it heads toward the peak
of a mountain. As soon as it reaches the summit,
it rolls back down the way it came."
75,29,11,"崖を　登り　山頂を　目指す。
てっぺんに　着くなり　すぐに　来た
山道を　転がり　落ちていく。"
75,29,12,"会爬上山崖前往山顶。
到达山顶后，会立刻
沿着来时的山路滚下去。"
76,1,9,"Its boulder-like
body is extremely
hard. It caneasily withstand
dynamite blasts
without damage."
76,2,9,"Its boulder-like
body is extremely
hard. It caneasily withstand
dynamite blasts
without damage."
76,3,9,"Once it sheds its
skin, its body
turns tender andwhitish. Its hide
hardens when it's
exposed to air."
76,4,9,"It sheds its skin
once a year. The
discarded shellimmediately hard­
ens and crumbles
away."
76,5,9,"It is capable of
blowing itself up.
It uses thisexplosive force to
jump from mountain
to mountain."
76,6,9,"Its rock-like body
is so durable,
even high-powereddynamite blasts
fail to scratch
its rugged hide."
76,7,9,"GOLEM live up on mountains.
If there is a large earthquake, these
POKéMON will come rolling down offthe mountains en masse to the
foothills below."
76,8,9,"GOLEM is known for rolling down from
mountains. To prevent them from rolling
into the homes of people downhill,grooves have been dug into the sides of
mountains to serve as guideways for
diverting this POKéMON’s course."
76,9,9,"It is said to live in volcanic craters
on mountain peaks. Once a year, it sheds
its hide and grows larger. The shed hide
crumbles and returns to the soil."
76,10,9,"It is enclosed in a hard shell that is as
rugged as slabs of rock. It sheds skin
once a year to grow larger."
76,11,9,"Its boulder-like body is extremely hard.
It can easily withstand dynamite blasts
without taking damage."
76,12,9,"It sheds its hide once a year.
Its boulderlike body is so tough,
even dynamite can’t harm it."
76,13,9,"It tumbles down mountains, leaving
grooves from peak to base.
Stay clear of these grooves."
76,14,9,"Even dynamite can’t harm its hard,
boulderlike body. It sheds its hide
just once a year."
76,15,9,"It sheds its skin once a year.
The discarded shell immediately
hardens and crumbles away."
76,16,9,"It is capable of blowing itself up.
It uses this explosive force to
jump from mountain to mountain."
76,17,5,"Aucun explosif ne pourrait entamer
sa carapace de pierre. Il mue une
fois par an."
76,17,9,"Even dynamite can’t harm its hard,
boulderlike body. It sheds its hide
just once a year."
76,18,5,"Aucun explosif ne pourrait entamer
sa carapace de pierre. Il mue une
fois par an."
76,18,9,"Even dynamite can’t harm its hard,
boulderlike body. It sheds its hide
just once a year."
76,21,9,"Even dynamite can’t harm its hard,
boulder-like body. It sheds its hide
just once a year."
76,22,9,"Even dynamite can’t harm its hard,
boulder-like body. It sheds its hide
just once a year."
76,23,1,"さんちょうから　ふもとまで　つづく
みぞは　ゴローニャが　ころがりおちる
とおりみちなので　ようちゅうい。"
76,23,3,"산 정상에서 산기슭까지 이어지는
움푹 패인 홈은 딱구리가 굴러
다니는 길이므로 주의가 필요하다."
76,23,5,"À force de dévaler les falaises, il a creusé de larges
sillons. Mieux vaut ne pas s’en approcher."
76,23,6,"Sie rollen Berge hinunter und hinterlassen
Spurrillen. Halte dich von diesen Rillen fern."
76,23,7,"Se lanza montaña abajo y deja un surco desde la cima
hasta el pie. Es mejor mantenerse alejado."
76,23,8,"A furia di rotolare giù dalla cima dei monti, ha
formato dei solchi. Meglio evitarli."
76,23,9,"It tumbles down mountains, leaving grooves
from peak to base. Stay clear of these grooves."
76,23,11,"山頂から　ふもとまで　続く　溝は
ゴローニャが　転がり落ちる
通り道なので　要注意。"
76,24,1,"がんせきの　ような　かたい　からだは
ダイナマイトでも　きずつかない。
１ねんに　１どだけ　だっぴする。"
76,24,3,"암석 같은 단단한 몸은
다이너마이트로도 상처를
입힐 수 없다. 1년에 1번 탈피한다."
76,24,5,"Aucun explosif ne pourrait entamer sa carapace de
pierre. Il mue une fois par an."
76,24,6,"Selbst Sprengstoff kann seinem harten Körper
nichts anhaben. Häutet sich nur einmal jährlich."
76,24,7,"Ni siquiera la dinamita puede dañar su cuerpo rocoso.
Muda la piel una vez al año."
76,24,8,"Muta il guscio solo una volta all’anno. Neanche la
dinamite può scalfire il suo corpo durissimo."
76,24,9,"Even dynamite can’t harm its hard, boulder-like
body. It sheds its hide just once a year."
76,24,11,"岩石の　ような　硬い　体は
ダイナマイトでも　傷つかない。
１年に　１度だけ　脱皮する。"
76,25,1,"おおきな　じしんが　おこると　やまに　すんでいる
ゴローニャが　なんびきも　ふもとまで　ごろごろ
ころがり　おちてくる　ことが　あるよ。"
76,25,3,"큰 지진이 일어나면 산에 사는 딱구리
여러 마리가 산기슭까지 데굴데굴
굴러 내려오는 일이 있다."
76,25,5,"Grolem vit à la montagne. Lorsqu’il y a un tremblement de
terre, ces Pokémon roulent en groupe vers les contreforts
montagneux."
76,25,6,"Geowaz lebt hoch in den Bergen. Gibt es ein starkes
Erdbeben, rollt dieses Pokémon so lange den Berg
hinunter, bis es schließlich unten angekommen ist."
76,25,7,"Golem vive en las montañas. Si se produce un gran terremoto,
estos Pokémon descienden rodando en masa por las laderas."
76,25,8,"I Golem vivono in alta montagna. In caso di terremoto,
questi Pokémon rotolano giù per i monti in massa
e si fermano a valle."
76,25,9,"Golem live up on mountains. If there is a large earthquake,
these Pokémon will come rolling down off the mountains
en masse to the foothills below."
76,25,11,"大きな　地震が　起こると　山に　すんでいる
ゴローニャが　何匹も　ふもとまで　ごろごろ
転がり　落ちてくる　ことが　あるよ。"
76,26,1,"やまの　しゃめんに　ほってある　 ぞは　ころがり
おちてきた　ゴローニャが　 んかに　ぶつからない
ように　するための　とおり ちに　なっているぞ。"
76,26,3,"산의 경사면에 파놓은 홈은 굴러
내려오는 딱구리가 민가에 부딪히지
않게 하기 위한 코스로 되어 있다."
